type,product,normalized_product,quantity,max,min,avg,month,year,file
ΨΩΜΙ,ψωμί άσπρο μικρό (450gr-500gr)(χαμηλότερη τιμή),ψωμί άσπρο μικρό 500gr,0.5,1.8,0.75,1.2,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΨΩΜΙ,slice άσπρο μεγάλο (900gr - 1000gr) (χαμηλότερη τιμή),NaN,1.0,2.5,1.19,1.73,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΨΩΜΙ,slice άσπρο μικρό (450gr-500gr) (χαμηλότερη τιμή),NaN,0.5,2.2,0.95,1.52,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΨΩΜΙ,slice ολικής αλέσεως μεγάλο (900gr - 1000gr) (χαμηλότερη τιμή),NaN,1.0,2.35,1.0,1.78,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΨΩΜΙ,slice ολικής αλέσεως μικρό (450gr-500gr) (χαμηλότερη τιμή),NaN,0.5,2.32,1.0,1.67,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΗΛΙΕΛΑΙΟ,flora sunflower oil 3ltr,NaN,3.0,10.99,6.93,8.57,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΗΛΙΕΛΑΙΟ,lesieur sunflower oil 3ltr,NaN,3.0,9.79,5.65,7.55,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΥΤΙΚΟ ΜΑΓΕΙΡΙΚΟ ΛΙΠΟΣ,spry 350gr,NaN,0.35,3.1,1.99,2.57,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΗΛΙΕΛΑΙΟ,ambrosia sunflower oil 3ltr,NaN,3.0,9.94,6.92,7.89,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΛΑΙΟΛΑΔΟ,sekep olive oil extra virgin 1ltr p.bottle,NaN,1.0,8.4,5.35,6.93,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΛΑΙΟΛΑΔΟ,agios georgios olive oil extra (cyprus) 1ltr,NaN,1.0,6.99,4.65,5.93,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΛΑΙΟΛΑΔΟ,eliohori olive oil extra virgin 1ltr (πλαστικό μπουκάλι),NaN,1.0,8.99,4.99,6.86,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΛΑΙΟΛΑΔΟ,αλτις εξαιρετικό παρθένο ελαιόλαδο παραδοσιακό 1ltr,NaN,1.0,8.99,7.12,8.15,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΝΤΟΜΑΤΟΧΥΜΟΣ/ΠΕΛΤΕΣ,κεαν pomilori classic χυμός ντομάτας 250ml,NaN,0.25,0.69,0.47,0.57,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΝΤΟΜΑΤΟΧΥΜΟΣ/ΠΕΛΤΕΣ,μιτσίδης περαστή ντομάτα - passata 3x200 g,NaN,0.6,2.6,0.99,1.58,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΝΤΟΜΑΤΟΧΥΜΟΣ/ΠΕΛΤΕΣ,μιτσιδης πάστα ντομάτας 4χ70gr,NaN,0.28,2.15,1.25,1.75,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΝΤΟΜΑΤΟΧΥΜΟΣ/ΠΕΛΤΕΣ,blossom πάστα ντομάτας 4χ70gr,NaN,0.28,1.79,1.35,1.64,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΝΤΟΜΑΤΟΧΥΜΟΣ/ΠΕΛΤΕΣ,sws πουρές τομάτας 4χ70gr,NaN,0.28,2.25,1.24,2.01,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΖΩΜΟΣ,maggi ζωμός κότας 12 κύβοι,NaN,12.0,1.55,1.15,1.4,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΝΤΟΜΑΤΟΧΥΜΟΣ/ΠΕΛΤΕΣ,blossom πάστα ντομάτας 70gr,NaN,0.07,0.5,0.34,0.44,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΥΛΙΝΔΡΟΣ ΥΓΡΑΕΡΙΟΥ,κυλινδρος 10kg (τιμη με επιστροφη αδειου),NaN,10.0,17.65,14.9,16.34,4,2022,ΒασικάΚαταναλωτικάΑγαθά
ΡΥΖΙ,tilda pure basmati original 1kg,NaN,1.0,6.95,4.75,6.0,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΡΥΖΙ,σολεας 3a rice glasse (σούπες και γεμιστά) 1kg,NaN,1.0,2.89,1.79,2.3,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΡΥΖΙ,uncle bens ρύζι μακρύκοκκο - parboiled (20 λεπτά) 1kg,NaN,1.0,4.25,2.89,3.47,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΡΥΖΙ,σολεας 3a ρύζι basmati αυθεντικό αρωματικό1kg,NaN,1.0,4.65,2.49,3.24,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΡΥΖΙ,σολεας 3a rice parboiled (πράσινη συσκευασία) 1kg,NaN,1.0,2.38,1.78,2.01,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΡΥΖΙ,uncle bens ρύζι μακρύκοκκο - parboiled (10 λεπτά) 1kg,NaN,1.0,5.89,3.19,4.2,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΡΥΖΙ,bali rice parboiled ρύζι μακρύκοκκο 1kg,NaN,1.0,4.1,2.49,3.2,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΡΥΖΙ,tilda ρύζι basmati original 500gr - μπλέ συσκευασία,NaN,0.5,3.89,2.58,3.44,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΡΥΖΙ,σολεας 3a ρύζι καρολίνα 1kg - πράσινη συσκευασία,NaN,1.0,2.8,1.78,2.04,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,σολεας 3α φακές χονδρές 1kg,NaN,1.0,2.92,1.29,2.44,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,αγρινο φακές ψιλές 500gr,NaN,0.5,2.95,2.95,2.95,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,σολεας 3α φασόλια γίγαντες 500gr,NaN,0.5,4.45,3.15,3.6,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,σολεας 3α φασόλια αργεντινής 1kg,NaN,1.0,3.65,1.29,2.63,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,σολεας 3α ρεβύθια πλυμμένα χωρίς φλούδα 500gr,NaN,0.5,3.55,1.75,2.33,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,σολεας 3α λουβιά (εισαγώμενα) 1kg,NaN,1.0,4.19,1.75,3.14,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,3 άλφα φασόλια γίγαντες 500gr (α/φοι καραγεωργίου),NaN,0.5,4.19,2.79,3.72,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,μιτσιδης φασόλια μέτρια 1kg,NaN,1.0,4.09,2.49,3.61,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,μιτσιδης φακές ψιλές 1kg,NaN,1.0,3.74,1.79,3.06,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,μιτσιδης φακές χονδρές 1kg,NaN,1.0,4.1,1.79,3.14,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,μιτσιδης ρεβύθια σπαστά αποφλοιωμένα 500gr,NaN,0.5,5.99,1.35,2.97,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,natural life λουβιά 1kg,NaN,1.0,3.49,1.72,3.05,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,αγρινο φασόλια μέτρια 500gr,NaN,0.5,2.65,2.49,2.54,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΠΟΥΡΓΟΥΡΙ,α. κεπολα πουργούρι ειδικό για πιλάφι 500gr,NaN,0.5,2.6,1.29,1.78,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΠΟΥΡΓΟΥΡΙ,μιτσιδης bulgur wheat για πιλάφι 500gr,NaN,0.5,2.85,1.29,1.8,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΠΟΥΡΓΟΥΡΙ,σολεας 3α πουργούρι για πιλάφι 500gr,NaN,0.5,1.99,1.19,1.5,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΟ ΓΑΛΑ,χαραλαμπίδης - κρίστης ημιάπαχο (κίτρινο) 2ltr,χαραλαμπίδης - κρίστης ημιάπαχο (κίτρινο) 2ltr,2.0,3.25,2.74,2.87,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΟ ΓΑΛΑ,χαραλαμπίδης - κρίστης ημιάπαχο (κίτρινο) 1ltr,NaN,1.0,1.69,1.39,1.48,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΟ ΓΑΛΑ,χαραλαμπίδης - κρίστης πλήρες (κόκκινο) 2ltr,χαραλαμπίδης - κρίστης πλήρες (κόκκινο) 2ltr,2.0,3.25,2.67,2.85,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΟ ΓΑΛΑ,λανιτης ημιάπαχο (κίτρινο) 2ltr,λανιτης ημιάπαχο (κίτρινο) 2ltr,2.0,3.12,2.6,2.83,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΟ ΓΑΛΑ,χαραλαμπίδης - κρίστης delact ημιάπαχο 1ltr,NaN,1.0,1.9,1.58,1.7,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΟ ΓΑΛΑ,χαραλαμπίδης - κρίστης άπαχο (μπλέ) 1ltr,NaN,1.0,1.69,1.39,1.47,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΟ ΓΑΛΑ,"λανιτης ημιάπαχο (κίτρινο) 1,5ltr",NaN,1.5,2.35,1.55,2.11,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΟ ΓΑΛΑ,λανιτης πλήρες (κόκκινο) 2ltr,λανιτης πλήρες (κόκκινο) 2ltr,2.0,3.12,2.6,2.83,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΓΙΑΟΥΡΤΙ,αλαμπρα η γιαγια πρόβειο γιαούρτι 700gr,NaN,0.7,3.29,2.15,2.83,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΓΙΑΟΥΡΤΙ,χαραλαμπίδης - κρίστης στραγγάτο 1kg (καφέ συσκ.),χαραλαμπίδης - κρίστης στραγγάτο 1kg (καφέ συσκ.) f/f,1.0,5.3,3.77,4.21,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΓΙΑΟΥΡΤΙ,ζητα στραγγιστό super light 1kg (ροζ συσκ.),NaN,1.0,5.15,3.6,4.21,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΓΙΑΟΥΡΤΙ,χαραλαμπίδης - κρίστης στραγγάτο 1kg (καφέ συσκ.),χαραλαμπίδης - κρίστης στραγγάτο 1kg (καφέ συσκ.) f/f,1.0,5.3,3.77,4.21,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΓΙΑΟΥΡΤΙ,ζητα super στραγγιστό 1kg (μπλέ συσκ.),ζητα super στραγγιστό 1kg (μπλέ συσκ.) f/f,1.0,5.15,3.6,4.22,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΓΙΑΟΥΡΤΙ,ζητα super στραγγιστό 0% light 1kg (κίτρινη συσκ.),NaN,1.0,5.54,3.6,4.22,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΓΙΑΟΥΡΤΙ,χαρ. - κρίστης στραγγάτο 0% 1kg (κίτρινη συσκ.),NaN,1.0,5.3,3.77,4.2,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΓΙΑΟΥΡΤΙ,γ&ι κεσες αυδημου πρόβειο 450gr,NaN,0.45,2.7,1.55,1.89,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,nescafe classic 200gr tin,NaN,0.2,6.59,4.69,5.52,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,nescafe classic 100gr tin,NaN,0.1,4.35,3.15,3.63,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,douwe egberts στιγμ. καφές εσπρέσο 100% arabica 95gr,NaN,0.95,7.79,5.45,6.59,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,jacobs gold επιλεγμένο χαρμάνι 95gr,NaN,0.95,4.4,2.4,3.61,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,jacobs εκλεκτός instant 100gr,NaN,1.0,5.39,3.49,4.37,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,nescafe azera espresso 100% arabica 95gr tin,NaN,0.95,6.49,4.35,5.85,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,celest instant classic 200gr,NaN,0.2,5.0,3.49,4.23,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,καφές λαικού χρυσος 200gr,NaN,0.2,3.45,2.59,2.87,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,γ. χαραλαμπους κλασσικός 200gr,NaN,0.2,3.1,2.39,2.73,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,καφές λαικού χρυσος 500gr,NaN,0.5,7.99,6.29,7.0,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,γ. χαραλαμπους κλασσικός 500gr,NaN,0.5,7.98,5.99,6.57,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΕΥΡΙ,μιτσιδης αλεύρι φαρίνα '00' 1kg,NaN,1.0,2.05,1.13,1.61,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΕΥΡΙ,μιτσιδης αλεύρι χωριάτικο 1kg,NaN,1.0,2.15,1.2,1.7,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΕΥΡΙ,μιτσιδης αλεύρι για όλες τις χρήσεις 1kg,NaN,1.0,1.6,0.99,1.31,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΕΥΡΙ,θριαμβος αλεύρι φαρίνα '00' 1kg,NaN,1.0,1.89,0.9,1.5,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΕΥΡΙ,θριαμβος αλεύρι χωριάτικο 1kg,NaN,1.0,1.99,0.9,1.58,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΖΑΧΑΡΗ,ζάχαρη 1kg (φθηνότερη συσκευασία),NaN,1.0,1.5,0.85,1.11,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΥΓΑ,αυγά 12 τεμάχια (μ) - (53gr - 63gr) -(φθηνότερη συσκ.),NaN,12.0,3.49,1.79,2.64,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,philadelphia spread original 200gr,NaN,0.2,3.39,1.69,2.14,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,dirollo cottage cheese 225gr 2.2% λιπαρά,NaN,0.225,2.69,1.4,2.12,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,valio edam slices (17% fat) 250gr x 2,NaN,0.5,8.66,5.9,7.2,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,valio edam slices (24% fat) 250gr x 2,NaN,0.5,8.66,5.35,6.46,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,χαραλαμπίδης - κρίστης φέττα 200gr vaccum π.ο.π,NaN,0.2,3.79,2.15,3.01,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,δωδωνη φέττα 200gr,NaN,0.2,4.5,2.85,3.62,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,αλαμπρα τρίμμα 200gr (μείγμα χαλούμι - αναρή),NaN,0.2,4.95,3.49,4.03,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,la vache qui rit portion (16 τεμάχια) 267gr,NaN,0.267,5.29,2.19,4.34,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,valio gouda slices 250gr x2,NaN,0.5,8.3,5.65,6.86,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,χαρ. - κρίστης χαλλούμι ποπ 200gr (κόκκινη σ.),NaN,0.2,2.89,1.65,2.23,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,λανιτης χαλλούμι ποπ 225gr,NaN,0.225,2.85,1.95,2.57,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,χαρ. - κρίστης αναρή φρέσκια αλατισμένη 300gr,NaN,0.3,3.58,1.09,1.68,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΔΗΜΗΤΡΙΑΚΑ,kellogs coco pops chocos 500gr,NaN,0.5,4.29,2.59,3.54,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΒΡΩΜΗ,quaker oats classic 500gr bag,NaN,0.5,2.95,1.79,2.4,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΔΗΜΗΤΡΙΑΚΑ,kellogs special k classic 500gr,NaN,0.5,4.3,2.9,3.89,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΔΗΜΗΤΡΙΑΚΑ,kellogs coco pops 500gr,NaN,0.5,4.29,2.59,3.57,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΔΗΜΗΤΡΙΑΚΑ,nestle lion cereal 400gr (καραμέλα και σοκολάτα),NaN,0.4,4.39,2.56,3.3,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΔΗΜΗΤΡΙΑΚΑ,kellogs corn flakes 375gr,NaN,0.375,2.99,2.09,2.71,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΔΗΜΗΤΡΙΑΚΑ,nestle fitness ολικής αλέσεως 375gr,NaN,0.375,4.09,1.99,2.87,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΔΗΜΗΤΡΙΑΚΑ,nestle fitness dark chocolate 375gr,NaN,0.375,4.8,2.7,3.53,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,γρηγοριου καπνιστή γαλοπούλα sliced 200gr,NaN,0.2,3.69,2.75,3.27,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,γρηγοριου λούντζα 'pork loin' sliced 150gr,NaN,0.15,3.89,2.59,3.21,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,γρηγοριου ζαμπόν / ηam sliced 300gr,NaN,0.3,4.5,3.1,3.9,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,χρυσοδαλια στήθος καπνιστή γαλοπούλα sliced 200gr,NaN,0.2,3.6,2.39,2.84,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,γρηγοριου streaky bacon sliced 150gr,NaN,0.15,3.39,2.1,2.66,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,snack γαλοπούλα καπνιστή / turkey smoked sliced 200gr,NaN,0.2,3.5,2.49,3.05,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,χρυσοδαλια μπέικον sliced 300gr,NaN,0.3,4.75,2.75,3.53,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ ΤΟΝΟΥ,rio mare tuna in olive oil 160gr x 3 (1 free),NaN,0.48,9.59,6.35,8.05,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ ΤΟΝΟΥ,rio mare tuna in olive oil 80gr x 4 (1 free),NaN,0.32,6.99,5.2,6.22,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ ΤΟΝΟΥ,sevyco white tuna diet in water 185gr x 4 (ειδική τιμή),NaN,0.74,8.95,5.2,7.26,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ ΤΟΝΟΥ,sevyco tuna rose diet in water 95gr x 4 (ειδική τιμή),NaN,0.38,4.85,1.9,3.94,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ ΤΟΝΟΥ,sevyco white tuna diet in water 95gr x 4 (ειδική τιμή),NaN,0.38,5.45,0.85,4.37,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,tulip chopped ham 200gr,NaN,0.2,3.29,1.99,2.82,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,zwan chopped ham and pork 200gr,NaN,0.2,3.99,2.6,3.34,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,zwan luncheon meat pork 200gr,NaN,0.2,2.69,1.69,2.33,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,karla corned beef 340gr,NaN,0.34,3.55,2.6,3.02,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,nounou evaporated light 400gr (γαλάζια συσκ.),NaN,0.4,1.29,0.89,1.07,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,nounou evaporated 400gr (μπλέ συσκ.),NaN,0.4,1.29,0.89,1.08,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,nounou condensed - ζαχαρούχο 397gr,NaN,0.397,1.71,1.08,1.39,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΜΦΙΑΛΩΜΕΝΟ ΝΕΡΟ,αγιος νικολαος 1.5ltr x 6,NaN,9.0,3.35,1.39,2.36,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΜΦΙΑΛΩΜΕΝΟ ΝΕΡΟ,αγρος 1.5ltr x 6,NaN,9.0,2.99,1.69,2.2,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΜΦΙΑΛΩΜΕΝΟ ΝΕΡΟ,αγιος νικολαος 0.50 ltr x 12,NaN,6.0,3.99,2.4,2.84,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΜΦΙΑΛΩΜΕΝΟ ΝΕΡΟ,κυκκος 1.5ltr x 6,NaN,9.0,2.99,1.89,2.41,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΜΦΙΑΛΩΜΕΝΟ ΝΕΡΟ,αγρος 0.50 ltr x 12,NaN,6.0,4.49,2.25,2.87,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΜΦΙΑΛΩΜΕΝΟ ΝΕΡΟ,κυκκος 0.50 ltr x 12,NaN,6.0,3.72,2.19,2.91,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,edesma θράψαλο ροδέλες (squid rings) 700gr,NaN,0.7,7.35,5.8,6.6,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,findus σολωμός (4 pcs) 500gr,NaN,0.5,20.99,12.99,15.93,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,foodpax σολωμός ατλαντικού portions 125gr x 4,NaN,0.5,16.9,7.99,12.3,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,birds eye breaded cod 4 large fillets 440gr,NaN,0.44,11.99,6.6,10.22,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,nordsea 4 τραγανιστά φιλέτα ψαριού 300gr,NaN,0.3,6.79,3.75,5.09,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,edesma chicken nuggets 900gr,NaN,0.9,9.63,5.95,8.15,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,γρηγοριου hamburgers beef & pork (6 pcs) 480gr,NaN,0.48,5.69,3.45,4.28,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,creta farm εν ελλάδη νοστιμιές chicken nuggets 400gr,NaN,0.4,5.45,3.68,4.4,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,γρηγοριου burgers γαλοπούλας (6 pcs) 480gr,NaN,0.48,5.25,2.99,4.22,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,mitsides χωριάτικες ραβιόλες 375gr,NaN,0.375,4.2,2.45,3.6,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,creta farm en elladi chicken donner (γύρος κοτοπ.) 330gr,NaN,0.33,6.45,4.15,5.34,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,creta farm en elladi pork donner (γύρος χοιρινός) 330gr,NaN,0.33,6.45,4.15,5.51,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΖΥΜΑΡΙΚΑ,μιτσιδης χωριάτικα μακαρόνια 500gr (χάρτινη συσκ.),NaN,0.5,2.05,1.25,1.64,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΖΥΜΑΡΙΚΑ,μιτσιδης spaghetti 500gr,NaN,0.5,1.7,0.99,1.35,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΖΥΜΑΡΙΚΑ,melissa spaghetti no 6 500gr,NaN,0.5,1.65,0.98,1.29,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΖΥΜΑΡΙΚΑ,barilla spaghetti no 5 500gr,NaN,0.5,1.69,0.98,1.31,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΖΥΜΑΡΙΚΑ,melissa κριθαράκι (orzo) 500gr,NaN,0.5,2.5,1.05,1.43,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΖΥΜΑΡΙΚΑ,μιτσιδης κριθαράκι (orzo) 500gr,NaN,0.5,1.85,1.09,1.47,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΖΥΜΑΡΙΚΑ,barilla linguini 500gr,NaN,0.5,1.85,0.99,1.69,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΖΥΜΑΡΙΚΑ,melissa penne rigate 500gr,NaN,0.5,1.8,0.99,1.42,8,2022,ΒασικάΚαταναλωτικάΑγαθά
ΧΟΡΤΑ,χόρτα δέσμης,χόρτα δέσμης,1.0,0.5,0.3,0.38,8,2022,ΒασικάΚαταναλωτικάΑγαθά
